Command: vcs -R +v2k -full64 -f rtl_sim.f +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 \
+define+ASCII -debug_access+all -l vcs_decrypt_pat3.log
*** Using c compiler gcc instead of cc ...
                         Chronologic VCS (TM)
         Version N-2017.12_Full64 -- Sun Oct 12 02:00:49 2025
               Copyright (c) 1991-2017 by Synopsys Inc.
                         ALL RIGHTS RESERVED

This program is proprietary and confidential information of Synopsys Inc.
and may be used and disclosed only as authorized in a license agreement
controlling such use and disclosure.

Parsing design file './test_enigma_part4.v'
Parsing design file '../hdl/enigma_part4.v'
Top Level Modules:
       test_enigma_part4
TimeScale is 1 ns / 1 ps
Starting vcs inline pass...
3 modules and 0 UDP read.
recompiling module test_enigma_part4
	However, due to incremental compilation, only 1 module needs to be compiled. 
rm -f _csrc*.so pre_vcsobj_*.so share_vcsobj_*.so
ld -shared  -o .//../simv.daidir//_csrc0.so objs/amcQw_d.o 
rm -f _csrc0.so
if [ -x ../simv ]; then chmod -x ../simv; fi
g++  -o ../simv   -Wl,-rpath-link=./ -Wl,-rpath='$ORIGIN'/simv.daidir/ -Wl,-rpath=./simv.daidir/ \
-Wl,-rpath='$ORIGIN'/simv.daidir//scsim.db.dir  -rdynamic     _31677_archive_1.so \
_prev_archive_1.so _csrc0.so  SIM_l.o  _csrc0.so     rmapats_mop.o rmapats.o rmar.o \
rmar_nd.o  rmar_llvm_0_1.o rmar_llvm_0_0.o          /usr/cad/synopsys/vcs/2017.12/linux64/lib/libzerosoft_rt_stubs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvirsim.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/liberrorinf.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libsnpsmalloc.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvfs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsnew.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libsimprofile.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libuclinative.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_tls.o \
-Wl,-whole-archive /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsucli.so -Wl,-no-whole-archive \
_vcs_pli_stub_.o   /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_save_restore_new.o \
/usr/cad/synopsys/verdi/2019.06/share/PLI/VCS/LINUX64/pli.a -ldl  -lc -lm -lpthread \
-ldl 
../simv up to date
Command: /home/u110/u110022124/ICLAB/HW2/part4/sim/./simv +v2k +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 +define+ASCII -a vcs_decrypt_pat3.log
[PASS]: PAT        2858, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2859, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2860, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2861, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2862, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2863, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2864, golden_pat = 1d, code_out = 1d
[PASS]: PAT        2865, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2866, golden_pat = 3b, code_out = 3b
[PASS]: PAT        2867, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2868, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2869, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2870, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2871, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2872, golden_pat = 0e, code_out = 0e
[PASS]: PAT        2873, golden_pat = 1d, code_out = 1d
[PASS]: PAT        2874, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2875, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2876, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2877, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2878, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2879, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2880, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2881, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2882, golden_pat = 3b, code_out = 3b
[PASS]: PAT        2883, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2884, golden_pat = 3e, code_out = 3e
[PASS]: PAT        2885, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2886, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2887, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2888, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2889, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2890, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2891, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2892, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2893, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2894, golden_pat = 3b, code_out = 3b
[PASS]: PAT        2895, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2896, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2897, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2898, golden_pat = 1d, code_out = 1d
[PASS]: PAT        2899, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2900, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2901, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2902, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2903, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2904, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2905, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2906, golden_pat = 3a, code_out = 3a
[PASS]: PAT        2907, golden_pat = 3b, code_out = 3b
[PASS]: PAT        2908, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2909, golden_pat = 3f, code_out = 3f
[PASS]: PAT        2910, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2911, golden_pat = 1e, code_out = 1e
[PASS]: PAT        2912, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2913, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2914, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2915, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2916, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2917, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2918, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2919, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2920, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2921, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2922, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2923, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2924, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2925, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2926, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2927, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2928, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2929, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2930, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2931, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2932, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2933, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2934, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2935, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2936, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2937, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2938, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2939, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2940, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2941, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2942, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2943, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2944, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2945, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2946, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2947, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2948, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2949, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2950, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2951, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2952, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2953, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2954, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2955, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2956, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2957, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2958, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2959, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2960, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2961, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2962, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2963, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2964, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2965, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2966, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2967, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2968, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2969, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2970, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2971, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2972, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2973, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2974, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2975, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2976, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2977, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2978, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2979, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2980, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2981, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2982, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2983, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2984, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2985, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2986, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2987, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2988, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2989, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2990, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2991, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2992, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2993, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2994, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2995, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2996, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2997, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2998, golden_pat = 1a, code_out = 1a
[PASS]: PAT        2999, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3000, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3001, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3002, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3003, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3004, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3005, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3006, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3007, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3008, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3009, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3010, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3011, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3012, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3013, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3014, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3015, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3016, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3017, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3018, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3019, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3020, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3021, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3022, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3023, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3024, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3025, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3026, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3027, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3028, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3029, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3030, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3031, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3032, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3033, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3034, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3035, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3036, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3037, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3038, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3039, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3040, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3041, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3042, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3043, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3044, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3045, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3046, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3047, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3048, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3049, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3050, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3051, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3052, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3053, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3054, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3055, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3056, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3057, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3058, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3059, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3060, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3061, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3062, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3063, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3064, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3065, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3066, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3067, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3068, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3069, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3070, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3071, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3072, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3073, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3074, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3075, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3076, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3077, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3078, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3079, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3080, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3081, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3082, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3083, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3084, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3085, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3086, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3087, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3088, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3089, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3090, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3091, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3092, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3093, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3094, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3095, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3096, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3097, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3098, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3099, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3100, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3101, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3102, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3103, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3104, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3105, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3106, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3107, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3108, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3109, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3110, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3111, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3112, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3113, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3114, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3115, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3116, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3117, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3118, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3119, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3120, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3121, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3122, golden_pat = 1e, code_out = 1e
[PASS]: PAT        3123, golden_pat = 1e, code_out = 1e
[PASS]: PAT        3124, golden_pat = 3b, code_out = 3b
[PASS]: PAT        3125, golden_pat = 3f, code_out = 3f
[PASS]: PAT        3126, golden_pat = 3b, code_out = 3b
[PASS]: PAT        3127, golden_pat = 3e, code_out = 3e
[PASS]: PAT        3128, golden_pat = 1d, code_out = 1d
[PASS]: PAT        3129, golden_pat = 1d, code_out = 1d
[PASS]: PAT        3130, golden_pat = 3e, code_out = 3e
[PASS]: PAT        3131, golden_pat = 0e, code_out = 0e
[PASS]: PAT        3132, golden_pat = 3b, code_out = 3b
[PASS]: PAT        3133, golden_pat = 3f, code_out = 3f
[PASS]: PAT        3134, golden_pat = 3f, code_out = 3f
[PASS]: PAT        3135, golden_pat = 3f, code_out = 3f
[PASS]: PAT        3136, golden_pat = 1d, code_out = 1d
[PASS]: PAT        3137, golden_pat = 1e, code_out = 1e
[PASS]: PAT        3138, golden_pat = 1e, code_out = 1e
[PASS]: PAT        3139, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3140, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3141, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3142, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3143, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3144, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3145, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3146, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3147, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3148, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3149, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3150, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3151, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3152, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3153, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3154, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3155, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3156, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3157, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3158, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3159, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3160, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3161, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3162, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3163, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3164, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3165, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3166, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3167, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3168, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3169, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3170, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3171, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3172, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3173, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3174, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3175, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3176, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3177, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3178, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3179, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3180, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3181, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3182, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3183, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3184, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3185, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3186, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3187, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3188, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3189, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3190, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3191, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3192, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3193, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3194, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3195, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3196, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3197, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3198, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3199, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3200, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3201, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3202, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3203, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3204, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3205, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3206, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3207, golden_pat = 1f, code_out = 1f
[PASS]: PAT        3208, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3209, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3210, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3211, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3212, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3213, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3214, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3215, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3216, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3217, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3218, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3219, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3220, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3221, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3222, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3223, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3224, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3225, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3226, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3227, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3228, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3229, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3230, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3231, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3232, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3233, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3234, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3235, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3236, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3237, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3238, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3239, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3240, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3241, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3242, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3243, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3244, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3245, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3246, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3247, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3248, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3249, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3250, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3251, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3252, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3253, golden_pat = 1a, code_out = 1a
[PASS]: PAT        3254, golden_pat = 1e, code_out = 1e
